NCESID,UD_SchooName,UD_StateProgram,UD_CountyName,UD_StateABV,UD_ZIP,Y14_data,Y14_GradeLevel_WithPreschool,UD_LocaleNum,UD_Locale,Y14_Enrollment_CAT,Y14_FreeReducedLunch_CAT,Y14_NONWHITE_CAT2,Y14_ImplementationLevel,Y14_UnifiedSportsComponent,Y14_YouthLeadershipComponent,Y14_WholeSchoolComponent,Y13_GradeLevel_WithPreschool,Y13_ImplementationLevel,Y13_NONWHITE_CAT2,Y13_data,Y13_UnifiedSportsComponent,Y13_YouthLeadershipComponent,Y13_WholeSchoolComponent
1611391,CHATSWORTH HILLS ACADEMY,Southern California,LOS ANGELES,SCA,91313,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
1652871,BRECK SCHOOL,Minnesota,HENNEPIN,MN,55422,1,Other,21,Suburb: Large,777,777,777,Developing,1,1,0,Other,Emerging School,26%-50%,1.00,0.00,1.00,0.00
1901514,BREBEUF JESUIT PREPARATORY SCHOOL,Indiana,MARION,IN,46268,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
1908622,MARTIN LUTHER SCHOOL,Pennsylvania,MONTGOMERY,PA,19462,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
1922793,ST THOMAS MORE HIGH SCHOOL,Louisiana,LAFAYETTE,LA,70508,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
1931006,NEBRASKA EVANGELICAL LUTHERAN HIGH SCHOOL,Nebraska,YORK,NE,68460,0,#NULL!,42,Rural: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
1932575,NOTRE DAME SCHOOL,Texas,Dallas,TX,75204,1,Elementary,11,City: Large,<500,777,51%-75%,Full-implementation,1,1,1,Elementary,Emerging School,51%-75%,1.00,1.00,0.00,0.00
20000100208,Bethel Regional High School,Alaska,Bethel Census Area,AK,99559,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,More than 90%,1.00,0.00,0.00,0.00
20000300220,Mountain Village School,Alaska,Kusilvak Census Area,AK,99632,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20002000013,Koyuk-Malimiut School,Alaska,Nome Census Area,AK,99753,1,Other,43,Rural: Remote,<500,777,777,Full-implementation,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
20002000468,Tukurngailnguq School,Alaska,Nome Census Area,AK,99671,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20006000029,Cordova Jr/Sr High School,Alaska,Valdez-Cordova Census Area,AK,99574,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
200180,-99,Alaska,-99,AK,-99,1,#NULL!,#NULL!,-99,777,777,777,Emerging,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
20018000053,Abbott Loop Elementary,Alaska,Anchorage Municipality,AK,99507,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000054,Airport Heights Elementary,Alaska,Anchorage Municipality,AK,99508,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000057,Bartlett High School,Alaska,Anchorage Municipality,AK,99504,1,High,11,City: Large,1001-1500,26%-50%,76%-90%,Full-implementation,1,1,1,High,Emerging School,76%-90%,1.00,0.00,0.00,0.00
20018000058,Baxter Elementary,Alaska,Anchorage Municipality,AK,99504,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000060,Birchwood ABC Elementary,Alaska,Anchorage Municipality,AK,99567,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000063,Central Middle School of Science,Alaska,Anchorage Municipality,AK,99501,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Middle,Emerging School,51%-75%,1.00,1.00,0.00,0.00
20018000064,Clark Middle School,Alaska,Anchorage Municipality,AK,99508,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000069,Chugiak High School,Alaska,Anchorage Municipality,AK,99567,1,High,31,Town: Fringe,501-1000,777,26%-50%,Full-implementation,1,1,1,High,Emerging School,26%-50%,1.00,1.00,0.00,0.00
20018000071,Creekside Park Elementary,Alaska,Anchorage Municipality,AK,99504,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Emerging School,76%-90%,1.00,0.00,0.00,0.00
20018000073,Dimond High School,Alaska,Anchorage Municipality,AK,99502,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,51%-75%,1.00,0.00,0.00,0.00
20018000075,East High School,Alaska,Anchorage Municipality,AK,99508,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,76%-90%,1.00,1.00,0.00,0.00
20018000086,Lake Otis Elementary,Alaska,Anchorage Municipality,AK,99508,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000087,Tudor Elementary,Alaska,Anchorage Municipality,AK,99507,1,Elementary,11,City: Large,<500,0%-25%,51%-75%,Emerging,1,0,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000103,Rabbit Creek Elementary,Alaska,Anchorage Municipality,AK,99516,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Emerging School,26%-50%,1.00,0.00,0.00,1.00
20018000106,Romig Middle School,Alaska,Anchorage Municipality,AK,99503,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000119,Wendler Middle School,Alaska,Anchorage Municipality,AK,99508,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000120,West High School,Alaska,Anchorage Municipality,AK,99517,1,High,11,City: Large,>1500,777,51%-75%,Full-implementation,1,1,1,High,Emerging School,51%-75%,1.00,0.00,0.00,1.00
20018000121,Whaley School,Alaska,Anchorage Municipality,AK,99508,1,Other,11,City: Large,<500,0%-25%,777,Emerging,1,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
20018000149,Kincaid Elementary,Alaska,Anchorage Municipality,AK,99502,1,Elementary,11,City: Large,501-1000,0%-25%,26%-50%,Developing,1,0,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000229,Mirror Lake Middle School,Alaska,Anchorage Municipality,AK,99567,1,Middle,31,Town: Fringe,501-1000,26%-50%,26%-50%,Emerging,0,0,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000454,South Anchorage High School,Alaska,Anchorage Municipality,AK,99516,1,High,11,City: Large,1001-1500,0%-25%,26%-50%,Emerging,0,1,1,High,Emerging School,26%-50%,1.00,0.00,0.00,0.00
20018000458,Eagle River High School,Alaska,Anchorage Municipality,AK,99577,1,High,31,Town: Fringe,501-1000,0%-25%,26%-50%,Full-implementation,1,1,1,High,Developing School,26%-50%,1.00,1.00,1.00,0.00
20018000505,Gruening Middle School,Alaska,Anchorage Municipality,AK,99567,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000531,Service High School,Alaska,Anchorage Municipality,AK,99507,1,High,11,City: Large,>1500,777,51%-75%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000534,Hanshew Middle School,Alaska,Anchorage Municipality,AK,99507,1,Middle,11,City: Large,501-1000,51%-75%,777,Emerging,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
20018000561,Spring Hill Elementary,Alaska,Anchorage Municipality,AK,99507,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000562,Mears Middle School,Alaska,Anchorage Municipality,AK,99515,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018000729,Nicholas J. Begich Middle School,Alaska,Anchorage Municipality,AK,99504,1,Middle,11,City: Large,501-1000,777,76%-90%,Emerging,0,1,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20018010080,Homestead Elementary,Alaska,Anchorage Municipality,AK,99577,1,Elementary,31,Town: Fringe,<500,76%-100%,26%-50%,Developing,1,0,1,Elementary,Emerging School,26%-50%,1.00,1.00,0.00,0.00
20018010162,Goldenview Middle School,Alaska,Anchorage Municipality,AK,99516,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20021000133,Juneau-Douglas High School,Alaska,Juneau City and Borough,AK,99801,0,#NULL!,33,Town: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,51%-75%,1.00,1.00,0.00,0.00
20024000143,Sitka High School,Alaska,Sitka City and Borough,AK,99835,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20030000146,-99,Alaska,-99,AK,-99,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Other,Emerging School,76%-90%,1.00,1.00,0.00,0.00
20039000158,Homer High School,Alaska,Kenai Peninsula Borough,AK,99603,1,High,43,Rural: Remote,<500,26%-50%,11%-25%,Emerging,1,0,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20039000169,William H. Seward Elementary School,Alaska,Kenai Peninsula Borough,AK,99664,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20039000437,Seward Middle School,Alaska,Kenai Peninsula Borough,AK,99664,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20039000542,Soldotna High School,Alaska,Kenai Peninsula Borough,AK,99669,0,#NULL!,33,Town: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20048000185,Kodiak High School,Alaska,Kodiak Island Borough,AK,99615,1,High,33,Town: Remote,501-1000,51%-75%,51%-75%,Emerging,1,0,0,High,Full-implementation School,51%-75%,1.00,1.00,1.00,1.00
20048000190,Peterson Elementary,Alaska,Kodiak Island Borough,AK,99615,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000011,Goose Bay Elementary,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000226,Iditarod Elementary,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000227,Palmer High School,Alaska,Matanuska-Susitna Borough,AK,99645,1,High,32,Town: Distant,501-1000,26%-50%,26%-50%,Emerging,0,1,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000230,Sherrod Elementary,Alaska,Matanuska-Susitna Borough,AK,99645,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000233,Swanson Elementary,Alaska,Matanuska-Susitna Borough,AK,99645,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000237,Wasilla High School,Alaska,Matanuska-Susitna Borough,AK,99654,1,High,32,Town: Distant,501-1000,26%-50%,26%-50%,Full-implementation,1,1,1,High,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
20051000414,Snowshoe Elementary,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000416,Meadow Lakes Elementary,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,42,Rural: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000443,Larson Elementary,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000444,Teeland Middle School,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000450,Houston Middle School,Alaska,Matanuska-Susitna Borough,AK,99652,0,#NULL!,42,Rural: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000480,John Shaw Elementary,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000514,Cottonwood Creek Elementary,Alaska,Matanuska-Susitna Borough,AK,99645,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000544,Palmer Middle School,Alaska,Matanuska-Susitna Borough,AK,99645,1,Middle,32,Town: Distant,501-1000,51%-75%,26%-50%,Emerging,1,0,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000545,Wasilla Middle School,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000547,Tanaina Elementary,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000565,Pioneer Peak Elementary,Alaska,Matanuska-Susitna Borough,AK,99645,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000585,Finger Lake Elementary,Alaska,Matanuska-Susitna Borough,AK,99654,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Developing School,26%-50%,1.00,1.00,0.00,1.00
20051000711,Colony High School,Alaska,Matanuska-Susitna Borough,AK,99645,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,26%-50%,1.00,1.00,0.00,0.00
20051000723,Talkeetna Elementary,Alaska,Matanuska-Susitna Borough,AK,99676,1,Elementary,43,Rural: Remote,<500,51%-75%,11%-25%,Developing,1,0,1,Elementary,Full-implementation School,11%-25%,1.00,1.00,1.00,1.00
20051000724,Butte Elementary,Alaska,Matanuska-Susitna Borough,AK,99645,1,Elementary,42,Rural: Distant,<500,26%-50%,11%-25%,Emerging,0,0,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000727,Big Lake Elementary,Alaska,Matanuska-Susitna Borough,AK,99652,1,Elementary,42,Rural: Distant,<500,76%-100%,26%-50%,Developing,1,0,1,Elementary,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
20051000731,Mat-Su Career & Tech Ed High School,Alaska,Matanuska-Susitna Borough,AK,99654,1,High,32,Town: Distant,501-1000,26%-50%,11%-25%,Emerging,0,0,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000733,Knik Elementary School,Alaska,Matanuska-Susitna Borough,AK,99687,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000741,Fred and Sara Machetanz Elementary School,Alaska,Matanuska-Susitna Borough,AK,99654,1,Elementary,32,Town: Distant,<500,0%-25%,26%-50%,Emerging,0,0,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000758,Joe Redington Senior Jr/Sr High School,Alaska,Matanuska-Susitna Borough,AK,99623,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20051000759,Dena?ina Elementary School,Alaska,Matanuska-Susitna Borough,AK,99687,1,Elementary,41,Rural: Fringe,<500,51%-75%,26%-50%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20060000002,Ladd Elementary,Alaska,Fairbanks North Star Borough,AK,99701,1,Elementary,13,City: Small,<500,26%-50%,777,Emerging,1,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
20060000270,Lathrop High School,Alaska,Fairbanks North Star Borough,AK,99701,1,High,13,City: Small,501-1000,26%-50%,26%-50%,Emerging,0,0,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20060000273,North Pole High School,Alaska,Fairbanks North Star Borough,AK,99705,1,High,23,Suburb: Small,501-1000,0%-25%,26%-50%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
20060000652,North Pole Middle School,Alaska,Fairbanks North Star Borough,AK,99705,1,Middle,23,Suburb: Small,501-1000,26%-50%,777,Developing,1,0,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
20061000286,Barrow High School,Alaska,North Slope Borough,AK,99723,0,#NULL!,33,Town: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,More than 90%,1.00,0.00,0.00,1.00
20061000289,-99,Alaska,-99,AK,-99,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Other,Emerging School,More than 90%,1.00,0.00,0.00,0.00
20076000491,Joseph S. & Olinga Gregory Elementary,Alaska,Bethel Census Area,AK,99607,1,Elementary,43,Rural: Remote,<500,76%-100%,777,Developing,1,0,1,Elementary,Developing School,More than 90%,1.00,1.00,0.00,1.00
20076000665,George Morgan Sr. H.S.,Alaska,Bethel Census Area,AK,99607,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
2035993,ST MARK'S SCHOOL,Massachusetts,WORCESTER,MA,1772,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
2038065,HOLLAND CHRISTIAN ROSE PARK CHRISTIAN SCHOOL,Michigan,OTTAWA,MI,49424,1,Other,23,Suburb: Small,777,777,777,Developing,1,0,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
2063874,THE MADEIRA SCHOOL,Virginia,FAIRFAX,VA,22102,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Other,Emerging School,26%-50%,1.00,0.00,0.00,0.00
2065099,ST CHRISTOPHER'S SCHOOL,Virginia,RICHMOND,VA,23226,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
2117935,TRINITY HIGH SCHOOL,New Hampshire,HILLSBOROUGH,NH,3104,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
2121646,-99,South Carolina,-99,SC,-99,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Other,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
2187540,SANTA MARGARITA CATHOLIC HIGH SCHOOL,Southern California,ORANGE,SCA,92688,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40000100616,Desert Sun Academy,Arizona,Maricopa County,AZ,85327,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Emerging School,11%-25%,1.00,0.00,0.00,0.00
40000101204,Cactus Shadows High School,Arizona,Maricopa County,AZ,85327,1,High,12,City: Midsize,>1500,0%-25%,11%-25%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40000101871,Sonoran Trails Middle School,Arizona,Maricopa County,AZ,85327,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40000101872,Desert Willow Elementary School,Arizona,Maricopa County,AZ,85327,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40000102344,Lone Mountain Elementary School,Arizona,Maricopa County,AZ,85327,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40000102484,Horseshoe Trails Elementary School,Arizona,Maricopa County,AZ,85327,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40000103334,The Learning Center Developmental Preschool,Arizona,Maricopa County,AZ,85327,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40000301198,Heritage Middle School,Arizona,Yavapai County,AZ,86323,1,Middle,31,Town: Fringe,501-1000,51%-75%,26%-50%,Full-implementation,1,1,1,Middle,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
40000301458,Chino Valley High School,Arizona,Yavapai County,AZ,86323,1,High,31,Town: Fringe,501-1000,26%-50%,26%-50%,Full-implementation,1,1,1,High,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
40002301352,Pinon Elementary School,Arizona,Navajo County,AZ,86510,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40002301355,Pinon Accelerated Middle School,Arizona,Navajo County,AZ,86510,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40002301524,Pinon High School,Arizona,Navajo County,AZ,86510,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40008201457,Mohave High School,Arizona,Mohave County,AZ,86442,0,#NULL!,33,Town: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
40009901182,Liberty High School,Arizona,Gila County,AZ,85501,0,#NULL!,33,Town: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
